"Dist Code","Year","State Code","State Name","Dist Name","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)"
"1","1990","14","Chhattisgarh","Durg","3.3","2.8","848.0"
"1","1991","14","Chhattisgarh","Durg","2.5","2.6","1040.0"
"1","1992","14","Chhattisgarh","Durg","1.6","2.3","1438.0"
"1","1993","14","Chhattisgarh","Durg","2.4","2.5","1042.0"
"1","1994","14","Chhattisgarh","Durg","1.1","1.1","1000.0"
"1","1995","14","Chhattisgarh","Durg","0.8","0.9","1125.0"
"1","1996","14","Chhattisgarh","Durg","0.8","0.8","1000.0"
"1","1997","14","Chhattisgarh","Durg","1.1","1.2","1091.0"
"1","1998","14","Chhattisgarh","Durg","1.0","1.0","1000.0"
"1","1999","14","Chhattisgarh","Durg","1.1","1.1","1000.0"
"1","2000","14","Chhattisgarh","Durg","0.99","0.93","939.0"
"1","2001","14","Chhattisgarh","Durg","0.93","1.29","1387.0"
"1","2002","14","Chhattisgarh","Durg","0.94","1.28","1362.0"
"1","2003","14","Chhattisgarh","Durg","0.67","0.99","1478.0"
"1","2004","14","Chhattisgarh","Durg","0.52","0.82","1577.0"
"1","2005","14","Chhattisgarh","Durg","0.52","0.82","1577.0"
"1","2006","14","Chhattisgarh","Durg","0.57","0.88","1544.0"
"1","2007","14","Chhattisgarh","Durg","0.41","0.66","1610.0"
"1","2008","14","Chhattisgarh","Durg","0.33","0.53","1606.0"
"1","2009","14","Chhattisgarh","Durg","0.43","0.79","1837.0"
"1","2010","14","Chhattisgarh","Durg","0.3","0.6","2000.0"
"1","2011","14","Chhattisgarh","Durg","0.0","0.0","0.0"
"1","2012","14","Chhattisgarh","Durg","0.0","0.0","0.0"
"1","2013","14","Chhattisgarh","Durg","0.0","0.0","0.0"
"1","2014","14","Chhattisgarh","Durg","0.0","0.0","0.0"
"1","2015","14","Chhattisgarh","Durg","0.0","0.01","0.0"
"1","2016","14","Chhattisgarh","Durg","-1.0","-1.0","-1.0"
"1","2017","14","Chhattisgarh","Durg","-1.0","-1.0","-1.0"
"2","1990","14","Chhattisgarh","Bastar","0.1","0.0","0.0"
"2","1991","14","Chhattisgarh","Bastar","0.0","0.0","0.0"
"2","1992","14","Chhattisgarh","Bastar","0.0","0.0","0.0"
"2","1993","14","Chhattisgarh","Bastar","0.1","0.1","1000.0"
"2","1994","14","Chhattisgarh","Bastar","0.1","0.1","1000.0"
"2","1995","14","Chhattisgarh","Bastar","0.1","0.1","1000.0"
"2","1996","14","Chhattisgarh","Bastar","0.1","0.1","1000.0"
"2","1997","14","Chhattisgarh","Bastar","0.1","0.1","1000.0"
"2","1998","14","Chhattisgarh","Bastar","0.2","0.2","1000.0"
"2","1999","14","Chhattisgarh","Bastar","-1.0","-1.0","-1.0"
"2","2000","14","Chhattisgarh","Bastar","0.02","0.01","500.0"
"2","2001","14","Chhattisgarh","Bastar","0.01","0.02","2000.0"
"2","2002","14","Chhattisgarh","Bastar","0.01","0.02","2000.0"
"2","2003","14","Chhattisgarh","Bastar","0.02","0.02","1000.0"
"2","2004","14","Chhattisgarh","Bastar","0.03","0.04","1333.0"
"2","2005","14","Chhattisgarh","Bastar","0.03","0.04","1333.0"
"2","2006","14","Chhattisgarh","Bastar","0.03","0.03","1000.0"
"2","2007","14","Chhattisgarh","Bastar","0.02","0.03","1500.0"
"2","2008","14","Chhattisgarh","Bastar","0.02","0.03","1500.0"
"2","2009","14","Chhattisgarh","Bastar","0.01","0.02","2000.0"
"2","2010","14","Chhattisgarh","Bastar","0.0","0.0","0.0"
"2","2011","14","Chhattisgarh","Bastar","0.0","0.0","0.0"
"2","2012","14","Chhattisgarh","Bastar","0.0","0.0","0.0"
"2","2013","14","Chhattisgarh","Bastar","0.0","0.0","0.0"
"2","2014","14","Chhattisgarh","Bastar","0.0","0.0","0.0"
"2","2015","14","Chhattisgarh","Bastar","0.0","0.01","0.0"
"2","2016","14","Chhattisgarh","Bastar","0.0","0.01","1250.0"
"2","2017","14","Chhattisgarh","Bastar","0.0","0.01","1750.0"
"3","1990","14","Chhattisgarh","Raipur","8.6","7.2","837.0"
"3","1991","14","Chhattisgarh","Raipur","9.4","8.2","872.0"
"3","1992","14","Chhattisgarh","Raipur","9.6","11.5","1198.0"
"3","1993","14","Chhattisgarh","Raipur","9.7","9.4","969.0"
"3","1994","14","Chhattisgarh","Raipur","8.1","6.6","815.0"
"3","1995","14","Chhattisgarh","Raipur","7.8","7.4","949.0"
"3","1996","14","Chhattisgarh","Raipur","8.1","7.0","864.0"
"3","1997","14","Chhattisgarh","Raipur","8.6","7.1","826.0"
"3","1998","14","Chhattisgarh","Raipur","7.0","5.9","843.0"
"3","1999","14","Chhattisgarh","Raipur","0.9","0.7","778.0"
"3","2000","14","Chhattisgarh","Raipur","1.14","0.86","754.0"
"3","2001","14","Chhattisgarh","Raipur","1.29","1.42","1101.0"
"3","2002","14","Chhattisgarh","Raipur","1.06","1.0","943.0"
"3","2003","14","Chhattisgarh","Raipur","1.15","1.12","974.0"
"3","2004","14","Chhattisgarh","Raipur","1.13","1.25","1106.0"
"3","2005","14","Chhattisgarh","Raipur","1.13","1.25","1106.0"
"3","2006","14","Chhattisgarh","Raipur","1.26","1.39","1103.0"
"3","2007","14","Chhattisgarh","Raipur","1.18","1.26","1068.0"
"3","2008","14","Chhattisgarh","Raipur","0.99","1.05","1061.0"
"3","2009","14","Chhattisgarh","Raipur","0.95","1.44","1516.0"
"3","2010","14","Chhattisgarh","Raipur","0.8","1.21","1513.0"
"3","2011","14","Chhattisgarh","Raipur","0.01","0.02","2000.0"
"3","2012","14","Chhattisgarh","Raipur","0.01","0.01","1000.0"
"3","2013","14","Chhattisgarh","Raipur","0.02","0.04","2000.0"
"3","2014","14","Chhattisgarh","Raipur","0.02","0.03","1500.0"
"3","2015","14","Chhattisgarh","Raipur","0.05","0.07","1400.0"
"3","2016","14","Chhattisgarh","Raipur","0.06","0.11","2036.0"
"3","2017","14","Chhattisgarh","Raipur","0.06","0.08","1306.0"
"4","1990","14","Chhattisgarh","Bilaspur","4.9","4.1","837.0"
"4","1991","14","Chhattisgarh","Bilaspur","4.7","3.6","766.0"
"4","1992","14","Chhattisgarh","Bilaspur","5.1","5.1","1000.0"
"4","1993","14","Chhattisgarh","Bilaspur","4.3","4.7","1093.0"
"4","1994","14","Chhattisgarh","Bilaspur","3.6","2.8","778.0"
"4","1995","14","Chhattisgarh","Bilaspur","5.1","5.0","980.0"
"4","1996","14","Chhattisgarh","Bilaspur","4.6","4.4","957.0"
"4","1997","14","Chhattisgarh","Bilaspur","4.7","4.3","915.0"
"4","1998","14","Chhattisgarh","Bilaspur","2.9","3.0","1034.0"
"4","1999","14","Chhattisgarh","Bilaspur","2.6","2.4","923.0"
"4","2000","14","Chhattisgarh","Bilaspur","3.09","2.62","848.0"
"4","2001","14","Chhattisgarh","Bilaspur","2.98","3.93","1319.0"
"4","2002","14","Chhattisgarh","Bilaspur","3.22","2.95","916.0"
"4","2003","14","Chhattisgarh","Bilaspur","2.92","3.09","1058.0"
"4","2004","14","Chhattisgarh","Bilaspur","2.79","3.21","1151.0"
"4","2005","14","Chhattisgarh","Bilaspur","2.79","3.21","1151.0"
"4","2006","14","Chhattisgarh","Bilaspur","1.93","2.05","1062.0"
"4","2007","14","Chhattisgarh","Bilaspur","2.21","2.86","1294.0"
"4","2008","14","Chhattisgarh","Bilaspur","1.88","2.42","1287.0"
"4","2009","14","Chhattisgarh","Bilaspur","4.96","7.77","1567.0"
"4","2010","14","Chhattisgarh","Bilaspur","4.8","8.9","1854.0"
"4","2011","14","Chhattisgarh","Bilaspur","1.03","1.61","1563.0"
"4","2012","14","Chhattisgarh","Bilaspur","1.01","1.28","1267.0"
"4","2013","14","Chhattisgarh","Bilaspur","1.01","1.31","1297.0"
"4","2014","14","Chhattisgarh","Bilaspur","1.0","1.3","1300.0"
"4","2015","14","Chhattisgarh","Bilaspur","0.96","1.3","1354.0"
"4","2016","14","Chhattisgarh","Bilaspur","0.96","1.83","1917.0"
"4","2017","14","Chhattisgarh","Bilaspur","0.93","1.35","1453.0"
"5","1990","14","Chhattisgarh","Raigarh","16.1","14.2","882.0"
"5","1991","14","Chhattisgarh","Raigarh","15.5","15.0","968.0"
"5","1992","14","Chhattisgarh","Raigarh","15.2","20.4","1342.0"
"5","1993","14","Chhattisgarh","Raigarh","14.0","13.8","986.0"
"5","1994","14","Chhattisgarh","Raigarh","11.3","10.1","894.0"
"5","1995","14","Chhattisgarh","Raigarh","11.2","11.8","1054.0"
"5","1996","14","Chhattisgarh","Raigarh","11.3","10.8","956.0"
"5","1997","14","Chhattisgarh","Raigarh","11.0","10.2","927.0"
"5","1998","14","Chhattisgarh","Raigarh","9.6","9.9","1031.0"
"5","1999","14","Chhattisgarh","Raigarh","6.8","6.7","985.0"
"5","2000","14","Chhattisgarh","Raigarh","8.2","6.08","741.0"
"5","2001","14","Chhattisgarh","Raigarh","8.01","10.01","1250.0"
"5","2002","14","Chhattisgarh","Raigarh","8.38","8.48","1012.0"
"5","2003","14","Chhattisgarh","Raigarh","10.61","11.86","1118.0"
"5","2004","14","Chhattisgarh","Raigarh","9.12","9.28","1018.0"
"5","2005","14","Chhattisgarh","Raigarh","9.12","9.28","1018.0"
"5","2006","14","Chhattisgarh","Raigarh","8.29","9.3","1122.0"
"5","2007","14","Chhattisgarh","Raigarh","8.3","11.08","1335.0"
"5","2008","14","Chhattisgarh","Raigarh","7.77","10.33","1329.0"
"5","2009","14","Chhattisgarh","Raigarh","4.66","8.8","1888.0"
"5","2010","14","Chhattisgarh","Raigarh","4.8","7.3","1521.0"
"5","2011","14","Chhattisgarh","Raigarh","6.98","8.82","1264.0"
"5","2012","14","Chhattisgarh","Raigarh","7.57","9.93","1312.0"
"5","2013","14","Chhattisgarh","Raigarh","7.36","10.2","1386.0"
"5","2014","14","Chhattisgarh","Raigarh","7.13","9.8","1374.0"
"5","2015","14","Chhattisgarh","Raigarh","6.89","8.66","1257.0"
"5","2016","14","Chhattisgarh","Raigarh","6.59","11.77","1785.0"
"5","2017","14","Chhattisgarh","Raigarh","5.86","7.8","1332.0"
"6","1990","14","Chhattisgarh","Surguja","5.2","4.2","808.0"
"6","1991","14","Chhattisgarh","Surguja","5.5","5.0","909.0"
"6","1992","14","Chhattisgarh","Surguja","6.2","6.7","1081.0"
"6","1993","14","Chhattisgarh","Surguja","6.5","7.0","1077.0"
"6","1994","14","Chhattisgarh","Surguja","5.8","4.8","828.0"
"6","1995","14","Chhattisgarh","Surguja","6.0","6.1","1017.0"
"6","1996","14","Chhattisgarh","Surguja","6.5","6.3","969.0"
"6","1997","14","Chhattisgarh","Surguja","6.8","6.7","985.0"
"6","1998","14","Chhattisgarh","Surguja","6.9","7.2","1043.0"
"6","1999","14","Chhattisgarh","Surguja","7.4","7.6","1027.0"
"6","2000","14","Chhattisgarh","Surguja","7.8","7.97","1022.0"
"6","2001","14","Chhattisgarh","Surguja","7.87","9.94","1263.0"
"6","2002","14","Chhattisgarh","Surguja","7.71","10.04","1302.0"
"6","2003","14","Chhattisgarh","Surguja","7.89","9.09","1152.0"
"6","2004","14","Chhattisgarh","Surguja","7.73","8.34","1079.0"
"6","2005","14","Chhattisgarh","Surguja","7.73","8.34","1079.0"
"6","2006","14","Chhattisgarh","Surguja","8.36","9.43","1128.0"
"6","2007","14","Chhattisgarh","Surguja","8.17","10.02","1226.0"
"6","2008","14","Chhattisgarh","Surguja","7.96","9.71","1220.0"
"6","2009","14","Chhattisgarh","Surguja","7.91","9.53","1205.0"
"6","2010","14","Chhattisgarh","Surguja","7.9","8.4","1063.0"
"6","2011","14","Chhattisgarh","Surguja","2.8","3.52","1257.0"
"6","2012","14","Chhattisgarh","Surguja","2.78","3.48","1252.0"
"6","2013","14","Chhattisgarh","Surguja","2.81","3.8","1352.0"
"6","2014","14","Chhattisgarh","Surguja","2.81","3.87","1377.0"
"6","2015","14","Chhattisgarh","Surguja","2.84","3.57","1257.0"
"6","2016","14","Chhattisgarh","Surguja","2.6","4.21","1622.0"
"6","2017","14","Chhattisgarh","Surguja","2.64","3.25","1229.0"
"7","1990","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0"
"7","1991","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0"
"7","1992","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0"
"7","1993","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0"
"7","1994","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0"
"7","1995","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0"
"7","1996","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0"
"7","1997","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0"
"7","1998","6","Madhya Pradesh","Jabalpur","0.1","0.1","1000.0"
"7","1999","6","Madhya Pradesh","Jabalpur","0.2","0.2","1000.0"
"7","2000","6","Madhya Pradesh","Jabalpur","0.1","0.1","1000.0"
"7","2001","6","Madhya Pradesh","Jabalpur","0.1","0.1","1000.0"
"7","2002","6","Madhya Pradesh","Jabalpur","0.1","0.1","1000.0"
"7","2003","6","Madhya Pradesh","Jabalpur","0.1","0.1","1000.0"
"7","2004","6","Madhya Pradesh","Jabalpur","0.11","0.17","1545.0"
"7","2005","6","Madhya Pradesh","Jabalpur","0.1","0.13","1300.0"
"7","2006","6","Madhya Pradesh","Jabalpur","0.1","0.11","1100.0"
"7","2007","6","Madhya Pradesh","Jabalpur","0.1","0.1","1000.0"
"7","2008","6","Madhya Pradesh","Jabalpur","0.1","0.1","1000.0"
"7","2009","6","Madhya Pradesh","Jabalpur","0.1","0.1","1000.0"
"7","2010","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0"
"7","2011","6","Madhya Pradesh","Jabalpur","0.1","0.1","1000.0"
"7","2012","6","Madhya Pradesh","Jabalpur","0.17","0.36","2118.0"
"7","2013","6","Madhya Pradesh","Jabalpur","0.16","0.26","1625.0"
"7","2014","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0"
"7","2015","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0"
"7","2016","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0"
"7","2017","6","Madhya Pradesh","Jabalpur","0.14","0.13","929.0"
"8","1990","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0"
"8","1991","6","Madhya Pradesh","Balaghat","0.1","0.1","1000.0"
"8","1992","6","Madhya Pradesh","Balaghat","0.1","0.1","1000.0"
"8","1993","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0"
"8","1994","6","Madhya Pradesh","Balaghat","0.1","0.1","1000.0"
"8","1995","6","Madhya Pradesh","Balaghat","0.1","0.1","1000.0"
"8","1996","6","Madhya Pradesh","Balaghat","0.1","0.1","1000.0"
"8","1997","6","Madhya Pradesh","Balaghat","0.1","0.2","2000.0"
"8","1998","6","Madhya Pradesh","Balaghat","0.1","0.1","1000.0"
"8","1999","6","Madhya Pradesh","Balaghat","0.2","0.2","1000.0"
"8","2000","6","Madhya Pradesh","Balaghat","0.1","0.2","2000.0"
"8","2001","6","Madhya Pradesh","Balaghat","0.1","0.1","1000.0"
"8","2002","6","Madhya Pradesh","Balaghat","0.3","0.2","667.0"
"8","2003","6","Madhya Pradesh","Balaghat","0.2","0.2","1000.0"
"8","2004","6","Madhya Pradesh","Balaghat","0.09","0.12","1333.0"
"8","2005","6","Madhya Pradesh","Balaghat","0.42","0.43","1024.0"
"8","2006","6","Madhya Pradesh","Balaghat","0.44","0.38","864.0"
"8","2007","6","Madhya Pradesh","Balaghat","0.4","0.4","1000.0"
"8","2008","6","Madhya Pradesh","Balaghat","0.5","0.5","1000.0"
"8","2009","6","Madhya Pradesh","Balaghat","0.8","0.7","875.0"
"8","2010","6","Madhya Pradesh","Balaghat","0.8","1.1","1375.0"
"8","2011","6","Madhya Pradesh","Balaghat","0.0","0.1","0.0"
"8","2012","6","Madhya Pradesh","Balaghat","0.7","1.05","1500.0"
"8","2013","6","Madhya Pradesh","Balaghat","0.63","0.67","1063.0"
"8","2014","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0"
"8","2015","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0"
"8","2016","6","Madhya Pradesh","Balaghat","0.0","0.0","0.0"
"8","2017","6","Madhya Pradesh","Balaghat","0.03","0.03","1000.0"
"9","1990","6","Madhya Pradesh","Chhindwara","27.9","36.3","1301.0"
"9","1991","6","Madhya Pradesh","Chhindwara","25.9","24.0","927.0"
"9","1992","6","Madhya Pradesh","Chhindwara","24.0","30.3","1263.0"
"9","1993","6","Madhya Pradesh","Chhindwara","25.8","37.2","1442.0"
"9","1994","6","Madhya Pradesh","Chhindwara","25.8","32.5","1260.0"
"9","1995","6","Madhya Pradesh","Chhindwara","26.2","46.8","1786.0"
"9","1996","6","Madhya Pradesh","Chhindwara","27.1","35.4","1306.0"
"9","1997","6","Madhya Pradesh","Chhindwara","26.9","31.9","1186.0"
"9","1998","6","Madhya Pradesh","Chhindwara","31.2","33.7","1080.0"
"9","1999","6","Madhya Pradesh","Chhindwara","29.7","33.8","1138.0"
"9","2000","6","Madhya Pradesh","Chhindwara","27.2","30.9","1136.0"
"9","2001","6","Madhya Pradesh","Chhindwara","24.3","24.1","992.0"
"9","2002","6","Madhya Pradesh","Chhindwara","27.9","19.4","695.0"
"9","2003","6","Madhya Pradesh","Chhindwara","28.1","43.5","1548.0"
"9","2004","6","Madhya Pradesh","Chhindwara","25.89","42.1","1626.0"
"9","2005","6","Madhya Pradesh","Chhindwara","25.86","30.55","1181.0"
"9","2006","6","Madhya Pradesh","Chhindwara","24.81","32.96","1328.0"
"9","2007","6","Madhya Pradesh","Chhindwara","26.1","34.9","1337.0"
"9","2008","6","Madhya Pradesh","Chhindwara","25.6","32.8","1281.0"
"9","2009","6","Madhya Pradesh","Chhindwara","23.5","32.4","1379.0"
"9","2010","6","Madhya Pradesh","Chhindwara","19.9","33.2","1668.0"
"9","2011","6","Madhya Pradesh","Chhindwara","24.1","65.7","2726.0"
"9","2012","6","Madhya Pradesh","Chhindwara","17.66","30.01","1699.0"
"9","2013","6","Madhya Pradesh","Chhindwara","17.48","43.44","2485.0"
"9","2014","6","Madhya Pradesh","Chhindwara","18.0","30.0","1667.0"
"9","2015","6","Madhya Pradesh","Chhindwara","25.0","46.0","1840.0"
"9","2016","6","Madhya Pradesh","Chhindwara","27.0","50.0","1852.0"
"9","2017","6","Madhya Pradesh","Chhindwara","16.44","24.83","1510.0"
"10","1990","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0"
"10","1991","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0"
"10","1992","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0"
"10","1993","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0"
"10","1994","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0"
"10","1995","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0"
"10","1996","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0"
"10","1997","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0"
"10","1998","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0"
"10","1999","6","Madhya Pradesh","Narsinghpur","0.1","0.1","1000.0"
"10","2000","6","Madhya Pradesh","Narsinghpur","0.1","0.1","1000.0"
"10","2001","6","Madhya Pradesh","Narsinghpur","0.1","0.2","2000.0"
"10","2002","6","Madhya Pradesh","Narsinghpur","0.2","0.2","1000.0"
"10","2003","6","Madhya Pradesh","Narsinghpur","0.1","0.1","1000.0"
"10","2004","6","Madhya Pradesh","Narsinghpur","0.06","0.11","1833.0"
"10","2005","6","Madhya Pradesh","Narsinghpur","0.09","0.21","2333.0"
"10","2006","6","Madhya Pradesh","Narsinghpur","0.05","0.11","2200.0"
"10","2007","6","Madhya Pradesh","Narsinghpur","0.1","0.2","2000.0"
"10","2008","6","Madhya Pradesh","Narsinghpur","0.1","0.2","2000.0"
"10","2009","6","Madhya Pradesh","Narsinghpur","0.1","0.2","2000.0"
"10","2010","6","Madhya Pradesh","Narsinghpur","0.1","0.2","2000.0"
"10","2011","6","Madhya Pradesh","Narsinghpur","0.1","0.2","2000.0"
"10","2012","6","Madhya Pradesh","Narsinghpur","0.11","0.41","3727.0"
"10","2013","6","Madhya Pradesh","Narsinghpur","0.1","0.19","1900.0"
"10","2014","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0"
"10","2015","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0"
"10","2016","6","Madhya Pradesh","Narsinghpur","0.0","0.0","0.0"
"10","2017","6","Madhya Pradesh","Narsinghpur","0.02","0.04","2000.0"
"11","1990","6","Madhya Pradesh","Seoni","3.8","3.6","947.0"
"11","1991","6","Madhya Pradesh","Seoni","2.9","1.8","621.0"
"11","1992","6","Madhya Pradesh","Seoni","2.2","2.7","1227.0"
"11","1993","6","Madhya Pradesh","Seoni","2.1","2.3","1095.0"
"11","1994","6","Madhya Pradesh","Seoni","2.1","2.2","1048.0"
"11","1995","6","Madhya Pradesh","Seoni","2.4","3.3","1375.0"
"11","1996","6","Madhya Pradesh","Seoni","3.1","4.0","1290.0"
"11","1997","6","Madhya Pradesh","Seoni","3.3","4.4","1333.0"
"11","1998","6","Madhya Pradesh","Seoni","3.3","4.9","1485.0"
"11","1999","6","Madhya Pradesh","Seoni","4.5","5.9","1311.0"
"11","2000","6","Madhya Pradesh","Seoni","4.6","3.1","674.0"
"11","2001","6","Madhya Pradesh","Seoni","5.8","7.8","1345.0"
"11","2002","6","Madhya Pradesh","Seoni","6.1","6.6","1082.0"
"11","2003","6","Madhya Pradesh","Seoni","6.1","8.3","1361.0"
"11","2004","6","Madhya Pradesh","Seoni","5.46","7.31","1339.0"
"11","2005","6","Madhya Pradesh","Seoni","5.18","5.74","1108.0"
"11","2006","6","Madhya Pradesh","Seoni","4.88","5.08","1041.0"
"11","2007","6","Madhya Pradesh","Seoni","4.6","5.0","1087.0"
"11","2008","6","Madhya Pradesh","Seoni","4.5","4.8","1067.0"
"11","2009","6","Madhya Pradesh","Seoni","4.4","4.7","1068.0"
"11","2010","6","Madhya Pradesh","Seoni","4.3","5.7","1326.0"
"11","2011","6","Madhya Pradesh","Seoni","5.1","6.4","1255.0"
"11","2012","6","Madhya Pradesh","Seoni","4.79","6.1","1273.0"
"11","2013","6","Madhya Pradesh","Seoni","4.52","4.43","980.0"
"11","2014","6","Madhya Pradesh","Seoni","5.0","8.0","1600.0"
"11","2015","6","Madhya Pradesh","Seoni","6.0","5.0","833.0"
"11","2016","6","Madhya Pradesh","Seoni","6.0","7.0","1167.0"
"11","2017","6","Madhya Pradesh","Seoni","5.22","4.78","916.0"
"12","1990","6","Madhya Pradesh","Mandla","0.1","0.1","1000.0"
"12","1991","6","Madhya Pradesh","Mandla","0.1","0.0","0.0"
"12","1992","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","1993","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","1994","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","1995","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","1996","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","1997","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","1998","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","1999","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","2000","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","2001","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","2002","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","2003","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","2004","6","Madhya Pradesh","Mandla","0.02","0.02","1000.0"
"12","2005","6","Madhya Pradesh","Mandla","0.02","0.01","500.0"
"12","2006","6","Madhya Pradesh","Mandla","0.01","0.01","1000.0"
"12","2007","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","2008","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","2009","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","2010","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","2011","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","2012","6","Madhya Pradesh","Mandla","0.0","0.01","0.0"
"12","2013","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","2014","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","2015","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","2016","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"12","2017","6","Madhya Pradesh","Mandla","0.0","0.0","0.0"
"13","1990","6","Madhya Pradesh","Sagar","6.1","4.2","689.0"
"13","1991","6","Madhya Pradesh","Sagar","3.9","2.9","744.0"
"13","1992","6","Madhya Pradesh","Sagar","2.0","2.0","1000.0"
"13","1993","6","Madhya Pradesh","Sagar","1.7","1.5","882.0"
"13","1994","6","Madhya Pradesh","Sagar","1.1","0.6","545.0"
"13","1995","6","Madhya Pradesh","Sagar","1.0","0.9","900.0"
"13","1996","6","Madhya Pradesh","Sagar","0.9","0.7","778.0"
"13","1997","6","Madhya Pradesh","Sagar","0.9","0.7","778.0"
"13","1998","6","Madhya Pradesh","Sagar","1.2","0.9","750.0"
"13","1999","6","Madhya Pradesh","Sagar","1.7","1.4","824.0"
"13","2000","6","Madhya Pradesh","Sagar","1.8","1.7","944.0"
"13","2001","6","Madhya Pradesh","Sagar","1.8","1.5","833.0"
"13","2002","6","Madhya Pradesh","Sagar","2.0","0.7","350.0"
"13","2003","6","Madhya Pradesh","Sagar","1.8","1.6","889.0"
"13","2004","6","Madhya Pradesh","Sagar","1.67","1.67","1000.0"
"13","2005","6","Madhya Pradesh","Sagar","1.35","1.13","837.0"
"13","2006","6","Madhya Pradesh","Sagar","1.4","1.01","721.0"
"13","2007","6","Madhya Pradesh","Sagar","1.1","0.9","818.0"
"13","2008","6","Madhya Pradesh","Sagar","1.3","1.1","846.0"
"13","2009","6","Madhya Pradesh","Sagar","1.1","0.9","818.0"
"13","2010","6","Madhya Pradesh","Sagar","1.0","1.5","1500.0"
"13","2011","6","Madhya Pradesh","Sagar","0.8","0.9","1125.0"
"13","2012","6","Madhya Pradesh","Sagar","1.06","1.17","1104.0"
"13","2013","6","Madhya Pradesh","Sagar","1.48","0.87","588.0"
"13","2014","6","Madhya Pradesh","Sagar","1.0","2.0","2000.0"
"13","2015","6","Madhya Pradesh","Sagar","2.0","1.0","500.0"
"13","2016","6","Madhya Pradesh","Sagar","1.0","1.0","1000.0"
"13","2017","6","Madhya Pradesh","Sagar","0.47","0.44","936.0"
"14","1990","6","Madhya Pradesh","Damoh","2.2","1.5","682.0"
"14","1991","6","Madhya Pradesh","Damoh","1.6","1.2","750.0"
"14","1992","6","Madhya Pradesh","Damoh","1.4","1.3","929.0"
"14","1993","6","Madhya Pradesh","Damoh","0.8","0.7","875.0"
"14","1994","6","Madhya Pradesh","Damoh","0.6","0.4","667.0"
"14","1995","6","Madhya Pradesh","Damoh","0.5","0.5","1000.0"
"14","1996","6","Madhya Pradesh","Damoh","0.4","0.4","1000.0"
"14","1997","6","Madhya Pradesh","Damoh","0.4","0.3","750.0"
"14","1998","6","Madhya Pradesh","Damoh","0.4","0.4","1000.0"
"14","1999","6","Madhya Pradesh","Damoh","1.3","1.2","923.0"
"14","2000","6","Madhya Pradesh","Damoh","1.3","1.3","1000.0"
"14","2001","6","Madhya Pradesh","Damoh","1.2","1.2","1000.0"
